date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,COUNTY,STATE
2020-03-01,14,14,7,8,8,6,11,12,12,195,1012,19,1.4,0.0,5.8,8,82,3,Phelps County,Missouri
2020-03-02,11,11,7,9,9,5,10,9,5,12,1008,7,16.0,0.0,5.8,8,88,2,Phelps County,Missouri
2020-03-03,14,14,3,7,7,5,9,10,7,279,1010,10,3.4,0.0,11.6,2,72,3,Phelps County,Missouri
2020-03-04,13,13,5,7,7,6,8,10,5,327,1017,9,0.0,0.0,8.7,2,66,3,Phelps County,Missouri
2020-03-05,13,13,4,6,6,6,8,10,9,279,1021,14,0.0,0.0,11.6,1,65,3,Phelps County,Missouri
2020-03-06,9,9,0,1,1,6,4,5,9,334,1031,13,0.0,0.0,11.6,-3,59,2,Phelps County,Missouri
2020-03-07,13,13,0,4,4,6,7,8,8,176,1031,12,0.0,0.0,8.7,-1,61,2,Phelps County,Missouri
2020-03-08,17,17,6,9,9,6,11,12,13,192,1024,20,0.0,0.0,11.6,3,58,4,Phelps County,Missouri
2020-03-09,14,14,9,10,10,5,13,13,15,191,1017,23,5.6,0.0,5.9,10,83,3,Phelps County,Missouri
2020-03-10,15,15,3,7,7,6,9,9,7,322,1023,9,0.0,0.0,10.2,4,77,2,Phelps County,Missouri
2020-03-11,18,18,7,11,11,5,11,13,4,252,1017,6,4.9,0.0,5.9,8,84,3,Phelps County,Missouri
2020-03-12,19,19,10,13,13,3,14,16,9,212,1008,15,8.5,0.0,6.0,12,91,4,Phelps County,Missouri
2020-03-13,11,11,4,4,4,6,7,7,8,44,1025,11,0.0,0.0,11.6,-1,62,3,Phelps County,Missouri
2020-03-14,3,3,-5,0,0,5,3,3,8,80,1029,11,14.6,0.0,6.0,1,87,1,Phelps County,Missouri
2020-03-15,7,7,1,0,0,6,3,3,7,51,1033,10,0.1,0.0,6.0,0,85,1,Phelps County,Missouri
2020-03-16,6,6,-2,1,1,5,3,4,3,179,1026,5,1.7,0.0,6.0,2,90,1,Phelps County,Missouri
2020-03-17,14,14,3,7,7,4,8,9,4,83,1025,6,0.0,0.0,10.2,5,82,2,Phelps County,Missouri
2020-03-18,19,19,7,11,11,5,12,13,6,218,1017,10,6.2,0.0,6.0,11,93,3,Phelps County,Missouri
2020-03-19,22,22,15,18,18,4,18,19,12,205,1011,19,23.7,0.0,6.0,16,89,4,Phelps County,Missouri
2020-03-20,12,12,3,7,7,6,9,8,10,348,1022,14,0.1,0.0,6.1,6,79,2,Phelps County,Missouri
2020-03-21,11,11,-2,2,2,6,4,5,5,44,1032,7,0.0,0.0,11.6,-2,64,3,Phelps County,Missouri
2020-03-22,4,4,-3,0,0,4,3,3,6,145,1025,9,4.8,0.0,6.1,1,86,1,Phelps County,Missouri
2020-03-23,16,16,2,9,9,4,9,10,3,82,1021,4,0.0,0.0,8.8,5,83,3,Phelps County,Missouri
2020-03-24,12,12,5,6,6,4,7,8,5,77,1015,7,4.4,0.0,6.1,6,92,2,Phelps County,Missouri
2020-03-25,17,17,4,9,9,3,10,11,7,163,1013,10,0.0,0.0,10.2,8,88,3,Phelps County,Missouri
2020-03-26,26,26,10,16,16,6,18,19,9,208,1007,15,0.3,0.0,8.9,13,82,4,Phelps County,Missouri
2020-03-27,25,25,13,19,19,3,20,21,7,196,1005,11,1.9,0.0,7.7,17,89,5,Phelps County,Missouri
2020-03-28,21,21,14,19,19,6,19,20,11,195,1003,19,3.0,0.0,7.7,15,79,5,Phelps County,Missouri
2020-03-29,18,18,7,10,10,6,12,13,12,271,1014,18,0.1,0.0,11.6,4,62,4,Phelps County,Missouri
2020-03-30,20,20,7,13,13,6,14,15,3,127,1021,6,0.0,0.0,10.3,6,64,4,Phelps County,Missouri
2020-03-31,16,16,9,11,11,4,12,13,5,322,1016,7,0.8,0.0,9.0,5,67,3,Phelps County,Missouri
2020-04-01,19,19,4,11,11,4,12,13,5,162,1017,8,0.0,0.0,11.6,7,76,4,Phelps County,Missouri
2020-04-02,20,20,10,13,13,6,14,15,9,162,1016,14,0.5,0.0,10.3,8,71,5,Phelps County,Missouri
2020-04-03,18,18,4,12,12,5,13,15,7,198,1017,10,6.7,0.0,6.4,10,88,3,Phelps County,Missouri
2020-04-04,9,9,2,3,3,5,5,5,5,139,1021,6,2.7,0.0,6.4,3,87,2,Phelps County,Missouri
2020-04-05,16,16,7,10,10,6,11,11,3,135,1020,5,0.0,0.0,6.5,8,82,3,Phelps County,Missouri
2020-04-06,22,22,9,15,15,4,16,18,8,199,1016,12,0.7,0.0,7.7,13,83,4,Phelps County,Missouri
2020-04-07,24,24,15,19,19,4,20,20,8,217,1010,12,0.0,0.0,9.0,17,86,5,Phelps County,Missouri
2020-04-08,29,29,16,23,23,4,23,24,6,235,1006,10,0.7,0.0,11.6,14,72,6,Phelps County,Missouri
2020-04-09,14,14,6,9,9,6,10,11,10,307,1015,14,0.6,0.0,11.6,2,59,4,Phelps County,Missouri
2020-04-10,14,14,-2,5,5,6,6,8,5,305,1021,7,0.0,0.0,11.6,-4,51,3,Phelps County,Missouri
2020-04-11,18,18,5,8,8,6,10,12,11,185,1012,17,0.5,0.0,9.1,4,65,3,Phelps County,Missouri
2020-04-12,20,20,12,15,15,5,16,17,10,165,1001,15,12.6,0.0,6.5,13,91,4,Phelps County,Missouri
2020-04-13,7,7,0,-1,-1,6,3,4,12,317,1018,15,1.7,0.0,9.1,-4,61,1,Phelps County,Missouri
2020-04-14,9,9,0,3,3,5,4,6,4,319,1025,7,0.2,0.1,11.6,-6,49,3,Phelps County,Missouri
2020-04-15,12,12,1,4,4,6,7,8,8,291,1020,13,0.0,0.0,11.6,-1,62,3,Phelps County,Missouri
2020-04-16,16,16,0,6,6,6,8,10,8,169,1022,12,0.0,0.0,10.3,1,63,3,Phelps County,Missouri
2020-04-17,9,9,4,6,6,4,9,8,9,322,1017,13,1.6,0.0,6.6,5,83,2,Phelps County,Missouri
2020-04-18,16,16,-2,6,6,6,7,9,5,198,1018,9,0.0,0.0,11.6,-1,65,3,Phelps County,Missouri
2020-04-19,14,14,7,9,9,4,10,11,4,141,1010,6,6.3,0.0,7.9,8,88,3,Phelps County,Missouri
2020-04-20,18,18,5,11,11,5,12,14,5,211,1010,9,4.5,0.0,9.1,7,76,3,Phelps County,Missouri
2020-04-21,18,18,7,12,12,4,13,14,5,222,1015,9,0.7,0.0,11.6,6,71,4,Phelps County,Missouri
2020-04-22,16,16,7,11,11,5,12,13,8,157,1012,13,7.3,0.0,9.1,9,81,3,Phelps County,Missouri
2020-04-23,16,16,11,11,11,4,13,13,7,352,1002,10,57.2,0.0,7.9,12,93,3,Phelps County,Missouri
2020-04-24,16,16,9,12,12,3,13,14,4,247,1008,6,18.3,0.0,6.7,12,92,3,Phelps County,Missouri
2020-04-25,12,12,2,8,8,4,10,11,10,333,1008,16,17.8,0.0,6.7,10,95,3,Phelps County,Missouri
2020-04-26,19,19,4,10,10,4,11,13,5,224,1021,8,0.4,0.0,10.4,6,74,3,Phelps County,Missouri
2020-04-27,17,17,9,11,11,5,12,13,8,178,1020,13,6.8,0.0,6.7,9,81,3,Phelps County,Missouri
2020-04-28,24,24,14,17,17,5,17,19,9,203,1010,15,48.4,0.0,6.7,15,86,4,Phelps County,Missouri
2020-04-29,12,12,4,8,8,3,10,10,11,303,1008,17,50.6,0.0,6.7,9,91,3,Phelps County,Missouri
2020-04-30,19,19,7,11,11,6,12,14,9,314,1014,14,0.0,0.0,11.6,7,74,4,Phelps County,Missouri
2020-05-01,24,24,8,16,16,5,16,18,7,183,1014,10,0.0,0.0,11.6,11,76,5,Phelps County,Missouri
2020-05-02,27,27,15,21,22,6,22,23,7,214,1013,12,0.0,0.0,10.4,16,77,5,Phelps County,Missouri
2020-05-03,19,19,12,17,17,4,17,18,6,46,1014,10,3.9,0.0,7.0,15,87,4,Phelps County,Missouri
2020-05-04,22,22,9,14,14,5,15,17,7,119,1013,11,4.2,0.0,9.3,9,76,4,Phelps County,Missouri
2020-05-05,19,19,11,14,14,4,15,15,12,300,1012,16,0.3,0.0,10.4,10,77,4,Phelps County,Missouri
2020-05-06,16,16,7,10,10,6,12,12,8,219,1022,10,0.1,0.0,11.6,5,70,4,Phelps County,Missouri
2020-05-07,20,20,5,12,12,4,13,15,5,240,1019,8,2.0,0.0,10.5,7,78,3,Phelps County,Missouri
2020-05-08,14,14,5,9,9,3,11,12,8,238,1017,11,27.5,0.0,9.3,6,78,3,Phelps County,Missouri
2020-05-09,17,17,2,9,9,6,10,12,4,269,1024,6,0.0,0.0,9.3,2,64,3,Phelps County,Missouri
2020-05-10,13,13,6,7,7,5,9,10,10,303,1023,14,0.4,0.0,11.6,4,71,4,Phelps County,Missouri
2020-05-11,13,13,2,6,6,6,8,10,6,307,1026,9,0.0,0.0,14.1,2,68,3,Phelps County,Missouri
2020-05-12,8,8,6,7,7,3,7,7,3,115,1024,4,4.1,0.0,9.1,6,94,2,Phelps County,Missouri
2020-05-13,19,19,7,12,12,3,13,13,7,156,1018,10,2.5,0.0,9.1,12,92,3,Phelps County,Missouri
2020-05-14,27,27,15,20,21,5,21,22,12,193,1013,18,0.0,0.0,14.5,17,80,5,Phelps County,Missouri
2020-05-15,26,26,18,21,21,4,21,22,7,242,1011,13,19.8,0.0,9.1,19,89,5,Phelps County,Missouri
2020-05-16,24,24,11,18,18,3,19,21,6,180,1010,11,40.7,0.0,9.1,19,94,5,Phelps County,Missouri
2020-05-17,24,24,16,19,19,6,20,20,5,37,1015,8,4.2,0.0,12.3,15,82,4,Phelps County,Missouri
2020-05-18,16,16,10,12,12,4,13,14,8,293,1010,12,0.3,0.0,9.1,11,89,3,Phelps County,Missouri
2020-05-19,21,21,11,15,15,4,15,17,8,335,1011,10,1.4,0.0,9.1,12,84,4,Phelps County,Missouri
2020-05-20,20,20,14,16,16,4,16,18,6,67,1015,8,0.1,0.0,9.1,14,86,4,Phelps County,Missouri
2020-05-21,22,22,12,16,16,3,17,18,4,108,1015,7,0.1,0.0,10.2,13,85,4,Phelps County,Missouri
2020-05-22,26,26,12,19,19,3,21,22,5,153,1014,9,4.0,0.0,11.3,16,86,5,Phelps County,Missouri
2020-05-23,29,29,17,23,25,3,25,25,7,234,1011,12,0.5,0.0,13.4,19,81,6,Phelps County,Missouri
2020-05-24,31,31,17,24,25,3,25,26,7,205,1012,13,0.8,0.0,13.4,19,81,6,Phelps County,Missouri
2020-05-25,27,27,18,22,23,5,23,24,7,163,1012,12,3.7,0.0,12.4,19,83,5,Phelps County,Missouri
2020-05-26,24,24,18,21,23,5,23,23,11,167,1011,17,12.3,0.0,10.3,19,88,5,Phelps County,Missouri
2020-05-27,23,23,17,20,20,4,21,21,4,118,1011,7,24.6,0.0,9.2,18,93,5,Phelps County,Missouri
2020-05-28,26,26,16,19,19,4,20,22,5,249,1011,8,1.5,0.0,13.4,16,84,5,Phelps County,Missouri
2020-05-29,24,24,14,18,18,3,18,21,7,324,1018,11,0.1,0.0,13.4,13,77,6,Phelps County,Missouri
2020-05-30,24,24,12,17,17,4,18,20,5,18,1022,7,0.0,0.0,14.5,12,73,5,Phelps County,Missouri
2020-05-31,26,26,12,19,19,5,20,22,4,65,1024,6,0.0,0.0,14.5,13,73,6,Phelps County,Missouri
2020-06-01,28,28,14,21,22,5,22,23,7,185,1022,11,0.0,0.0,14.5,16,75,6,Phelps County,Missouri
