date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2020-01-22,7,7,-2,-2,-2,6,2,3,12,33,1029,18,0.0,0.0,10.1,-8,48,2,37093
2020-01-23,10,10,-1,1,1,6,4,5,8,40,1027,13,0.0,0.0,6.7,1,79,2,37093
2020-01-24,17,17,5,10,10,5,12,13,11,126,1019,19,4.5,0.0,5.1,10,91,3,37093
2020-01-25,13,13,8,10,10,5,11,11,9,261,1014,14,10.3,0.0,10.2,7,76,4,37093
2020-01-26,11,11,5,6,6,6,8,9,5,290,1016,8,0.0,0.0,10.2,0,60,3,37093
2020-01-27,12,12,6,7,7,6,8,9,6,243,1012,10,3.0,0.0,5.1,5,78,2,37093
2020-01-28,11,11,3,5,5,6,7,7,6,332,1015,9,0.9,0.0,10.2,2,71,3,37093
2020-01-29,12,12,3,6,6,6,7,8,5,65,1018,8,0.0,0.0,10.0,1,65,2,37093
2020-01-30,10,10,5,5,5,5,7,8,8,47,1022,12,1.2,0.0,10.3,1,64,3,37093
2020-01-31,10,10,3,3,3,5,6,6,8,37,1023,13,43.7,0.0,8.4,3,84,2,37093
2020-02-01,11,11,6,6,6,4,8,9,6,307,1014,10,16.1,0.0,5.1,6,90,2,37093
2020-02-02,15,15,3,6,6,6,9,10,12,247,1012,20,0.0,0.0,10.3,3,68,3,37093
2020-02-03,20,20,8,13,13,6,14,15,9,213,1016,17,0.0,0.0,10.3,8,69,4,37093
2020-02-04,19,19,12,15,15,6,15,16,12,226,1016,20,0.0,0.0,10.3,10,72,5,37093
2020-02-05,21,21,15,17,17,5,17,18,10,215,1014,16,0.5,0.0,8.4,14,80,4,37093
2020-02-06,20,20,16,18,18,5,18,20,16,202,1002,25,60.2,0.0,5.2,17,90,4,37093
2020-02-07,11,11,6,8,8,5,11,11,19,253,1003,27,64.5,0.0,10.4,4,65,4,37093
2020-02-08,8,8,2,3,3,6,5,6,5,169,1026,7,0.2,0.0,8.4,-2,61,2,37093
2020-02-09,13,13,3,7,7,5,8,9,4,119,1032,6,0.0,0.0,10.4,2,69,3,37093
2020-02-10,19,19,6,12,12,6,13,14,8,203,1026,14,0.0,0.0,8.4,8,74,3,37093
2020-02-11,22,22,16,19,19,6,20,20,15,225,1016,25,1.0,0.0,5.2,17,85,5,37093
2020-02-12,18,18,12,15,15,6,16,15,9,94,1019,13,1.7,0.0,5.3,13,84,4,37093
2020-02-13,26,26,16,19,19,5,20,21,15,249,1012,24,8.2,0.0,5.3,16,81,5,37093
2020-02-14,10,10,6,5,5,6,8,9,11,20,1025,15,0.1,0.0,8.4,-1,51,2,37093
2020-02-15,10,10,1,2,2,6,5,5,9,71,1032,12,0.0,0.0,10.6,-4,53,3,37093
2020-02-16,13,13,3,8,8,5,8,10,3,199,1024,4,3.5,0.0,5.5,3,68,2,37093
2020-02-17,16,16,7,11,11,4,12,12,6,63,1022,9,4.7,0.0,11.0,7,77,4,37093
2020-02-18,19,19,9,13,13,6,14,14,6,198,1021,9,2.4,0.0,5.5,11,85,3,37093
2020-02-19,15,15,3,9,9,5,11,11,11,36,1024,15,15.1,0.0,5.7,8,82,3,37093
2020-02-20,7,7,1,1,1,4,5,5,12,41,1027,18,22.8,7.9,5.7,0,76,2,37093
2020-02-21,3,3,-1,-4,-4,5,1,1,12,25,1031,17,4.4,3.1,11.5,-4,73,2,37093
2020-02-22,12,12,0,4,4,6,6,8,4,280,1030,6,0.0,0.0,11.5,-5,51,3,37093
2020-02-23,13,13,3,6,6,6,8,10,6,216,1025,9,0.0,0.0,10.1,-1,56,2,37093
2020-02-24,11,11,7,8,8,5,9,9,5,211,1019,8,11.5,0.0,5.8,5,79,2,37093
2020-02-25,19,19,11,15,15,4,16,17,10,216,1010,16,24.4,0.0,5.8,15,94,4,37093
2020-02-26,21,21,14,17,17,5,17,18,11,221,1008,16,2.7,0.0,5.8,13,78,4,37093
2020-02-27,10,10,4,4,4,5,7,7,13,294,1015,18,0.4,0.0,11.6,-4,45,3,37093
2020-02-28,12,12,2,4,4,6,7,8,9,227,1018,13,0.2,0.0,10.2,-3,52,3,37093
2020-02-29,8,8,2,2,2,6,5,6,10,311,1019,15,0.1,0.0,11.6,-5,51,3,37093
2020-03-01,12,12,1,5,5,6,6,8,5,209,1026,9,0.0,0.0,11.6,-5,46,3,37093
2020-03-02,19,19,6,11,11,6,13,14,11,212,1020,17,0.1,0.0,10.2,4,59,3,37093
2020-03-03,18,18,9,14,14,4,15,16,12,219,1011,19,7.6,0.0,5.9,14,91,4,37093
2020-03-04,13,13,7,11,11,4,12,12,5,126,1015,9,0.3,0.0,8.7,8,77,3,37093
2020-03-05,9,9,8,8,8,4,9,9,8,71,1018,11,42.4,0.0,5.9,7,87,2,37093
2020-03-06,14,14,7,7,7,4,9,11,13,304,1013,19,5.6,0.0,8.7,3,67,3,37093
2020-03-07,12,12,3,4,4,6,7,8,12,347,1027,17,0.0,0.0,11.6,-3,50,3,37093
2020-03-08,15,15,4,8,8,6,9,11,5,185,1035,8,0.0,0.0,11.6,-2,47,4,37093
2020-03-09,19,19,6,11,11,6,12,14,8,221,1034,14,0.0,0.0,10.2,5,61,3,37093
2020-03-10,20,20,13,15,15,6,16,17,10,222,1026,17,1.3,0.0,5.9,12,80,4,37093
2020-03-11,22,22,13,17,17,4,18,19,7,240,1018,12,6.4,0.0,10.2,14,81,4,37093
2020-03-12,23,23,14,18,18,5,19,20,6,222,1015,11,4.4,0.0,11.6,13,73,5,37093
2020-03-13,19,19,17,18,18,4,18,19,10,246,1017,16,3.5,0.0,6.0,16,84,4,37093
